acc_x,acc_y,acc_z,acc_lin_x,acc_lin_y,acc_lin_z,gyro_x,gyro_y,gyro_z,acc_veh_fwd,gyro_veh_yaw_rate,dt_sec
1.0857704877853394,1.9835960865020752,8.752602577209473,0.8736801147460938,-1.272721529006958,-0.6726541519165039,0.495214432477951,-0.052863709628582,-0.3504717350006103,0.8731122932453115,0.3483107800128208,0.09999990463256836
0.1376665979623794,1.868674397468567,8.790909767150879,0.0140120387077331,-1.2716059684753418,-0.6188640594482422,-0.2893522381782532,-0.1892174482345581,-0.4410191476345062,0.0046211607510004745,0.47577008063857257,0.09999990463256836
-0.0825999602675437,2.5103204250335693,8.30249309539795,-0.1178410798311233,-0.5198392868041992,-1.0871715545654297,-0.3117227852344513,-0.1844237744808197,-0.4862928390502929,-0.1397864030728751,0.5137885230723945,0.09999990463256836
-0.1017535701394081,2.8838160037994385,9.70549488067627,-0.1203432381153106,0.0182974338531494,0.2746944427490234,-0.1423458606004715,-0.1652490198612213,-0.2471411675214767,-0.11491624595130798,0.28222676027233157,0.09999990463256836
-0.1113303825259208,3.118447780609131,10.890625,-0.0674174129962921,0.2831358909606933,1.4171571731567385,-0.019307903945446,0.1788311302661895,0.1299621611833572,-0.029534323048496923,-0.1772237569185332,0.09999990463256836
-0.4752490520477295,0.7266402244567871,12.87062931060791,-0.2145426571369171,-1.7312184572219849,3.25686264038086,-0.5748428702354431,-0.0166447442024946,0.2391516864299774,-0.0843136975384603,-0.2543120687696952,0.09999990463256836
-0.9804255962371826,1.361103653907776,7.182006359100342,-0.8934382200241089,-1.3349459171295166,-2.366114616394043,0.0877510905265808,0.1916143000125885,0.142212688922882,-0.9733895795721634,-0.18724769067622982,0.09999990463256836
-0.120907187461853,1.6651673316955566,8.235455513000488,-0.1549146175384521,-0.936812162399292,-0.6873073577880859,0.3002711832523346,-0.3788343966007232,0.1837579756975174,-0.16905889189478157,-0.07177644281706246,0.09999990463256836
0.2047042399644851,2.668337821960449,8.498817443847656,-0.1644683182239532,-0.0951457023620605,-1.1315793991088867,-0.0118510583415627,-0.1753690242767334,0.1613874435424804,-0.14978778200792686,-0.10656864339755348,0.09999990463256836
0.52552729845047,3.027467966079712,9.731831550598145,0.1408385783433914,0.3467340469360351,0.2638311386108398,-0.0720384567975997,0.1314269006252288,0.1043958365917205,0.13532925858336728,-0.13512196767636628,0.09999990463256836
1.049857497215271,2.5246856212615967,12.358270645141602,0.8533269166946411,0.1973111629486084,5.989992141723633,0.4307659864425659,0.7412903308868408,-0.0154463229700922,0.902193017883285,-0.17532796963720398,0.09999990463256836
0.7745242714881897,0.2477998733520507,13.430872917175291,1.5979398488998413,-1.6821094751358032,4.893929481506348,-0.2579269707202911,0.1117195263504982,-0.5145223140716553,1.5266093326330397,0.48521806172111764,0.09999990463256836
1.0809820890426636,0.9828197956085204,7.505223751068115,0.8860504627227783,-1.1090822219848633,-2.4711265563964844,0.2059953510761261,0.030226856470108,-0.2348906397819519,0.9460102754177229,0.21734047469523318,0.09999990463256836
